GeneID	Length	forth.sorted.bam
ENSG00000171931	35324	87
ENSG00000171928	25604	1240
ENSG00000265478	985	21
ENSG00000250111	6658	309
ENSG00000141127	91203	877
ENSG00000274747	303	0
ENSG00000264273	2113	0
ENSG00000235672	587	0
ENSG00000212618	75	0
ENSG00000154025	72251	25
ENSG00000196893	2525	0
ENSG00000188522	35976	0
ENSG00000263045	187	0
ENSG00000154016	26965	300
ENSG00000279825	2673	0
ENSG00000265185	758	2
ENSG00000262074	791	4
ENSG00000230197	10104	21
ENSG00000265746	2398	0
ENSG00000263394	757	18
ENSG00000228157	3864	78
ENSG00000262202	637	1
ENSG00000277947	218	0
ENSG00000281000	217	0
ENSG00000189152	31653	348
ENSG00000262319	2673	0
ENSG00000266664	1008	0
ENSG00000197665	3385	0
ENSG00000262292	1486	30
ENSG00000266311	10228	21
ENSG00000261987	2773	0
ENSG00000263934	699	5
ENSG00000264940	581	3
ENSG00000236022	10221	18
ENSG00000263206	2776	0
ENSG00000072134	121101	4219
ENSG00000281856	3385	0
ENSG00000235397	9666	0
ENSG00000108641	43886	1232
ENSG00000221540	69	0
ENSG00000286799	7477	0
ENSG00000166484	5824	2846
ENSG00000166482	3749	2676
ENSG00000287196	590	1
ENSG00000128482	6152	73
ENSG00000265126	1333	0
ENSG00000235979	75223	144
ENSG00000227078	5323	0
ENSG00000283675	64	0
ENSG00000189343	883	0
ENSG00000231477	1320	0
ENSG00000142494	83650	99
ENSG00000228331	586	0
ENSG00000266079	701	0
ENSG00000262769	37812	8
ENSG00000228983	16116	0
ENSG00000263107	160	0
ENSG00000266179	486	3
ENSG00000271900	417	3
ENSG00000227225	950	0
ENSG00000242752	72	0
ENSG00000228725	1252	0
ENSG00000224254	480	2
ENSG00000231625	18037	56
ENSG00000072210	37625	3352
ENSG00000264932	563	0
ENSG00000275982	94	0
ENSG00000252349	91	0
ENSG00000180638	40692	290
ENSG00000262681	3370	10
ENSG00000264785	861	0
ENSG00000108602	10960	166
ENSG00000230607	964	0
ENSG00000083290	97108	2244
ENSG00000231096	390	0
ENSG00000279251	418	0
ENSG00000276406	122	0
ENSG00000270091	698	23
ENSG00000108599	74042	1800
ENSG00000266126	366	0
ENSG00000261033	1184	2
ENSG00000128487	309683	365
ENSG00000225681	344	0
ENSG00000225014	1167	0
ENSG00000212186	101	0
ENSG00000263494	137892	6
ENSG00000252971	102	0
ENSG00000154898	82394	848
ENSG00000276577	110	0
ENSG00000266839	280	0
ENSG00000278701	303	0
ENSG00000214832	1472	0
ENSG00000189423	25976	309
ENSG00000237911	906	0
ENSG00000287490	30615	0
ENSG00000287751	507	0
ENSG00000230528	10913	0
ENSG00000170298	18145	78
ENSG00000229586	2662	23
ENSG00000263976	121	0
ENSG00000230088	522	233
ENSG00000214822	10845	335
ENSG00000266925	1519	0
ENSG00000231645	4920	705
ENSG00000205215	9376	8
ENSG00000266042	109	0
ENSG00000260907	840	5
ENSG00000265916	634	12
ENSG00000235203	7483	0
ENSG00000267075	4582	0
ENSG00000230339	244	0
ENSG00000263946	4440	9
ENSG00000235323	352	1
ENSG00000264422	2082	0
ENSG00000214819	1188	0
ENSG00000231258	7423	171
ENSG00000188013	1075	0
ENSG00000232889	178	5
ENSG00000226096	149	0
ENSG00000235546	1342	8
ENSG00000227685	20323	103
ENSG00000266364	226	0
ENSG00000236504	34513	10
ENSG00000264874	109	0
ENSG00000226521	20647	30
ENSG00000187870	11169	16
ENSG00000218454	370	1
ENSG00000213671	1264	30
ENSG00000226549	1081	1278
ENSG00000264215	1514	407
ENSG00000264662	379	0
ENSG00000226981	29638	16
ENSG00000205212	59694	75
ENSG00000266369	1372	0
ENSG00000233098	133844	2808
ENSG00000252483	107	0
ENSG00000265790	742	0
ENSG00000265099	322	0
ENSG00000244456	1723	0
ENSG00000264660	16517	0
ENSG00000266009	166	0
ENSG00000263729	145	0
ENSG00000124422	44165	10887
ENSG00000263986	577	0
ENSG00000236819	16990	15
ENSG00000109016	69902	1929
ENSG00000178307	16223	907
ENSG00000235530	15714	244
ENSG00000263815	295	0
ENSG00000274180	14541	4021
ENSG00000266563	534	71
ENSG00000034152	30561	4575
ENSG00000184185	43514	266
ENSG00000212719	146255	406
ENSG00000287671	8721	0
ENSG00000265881	607	0
ENSG00000265043	3703	0
ENSG00000264023	1556	0
ENSG00000244582	502	0
ENSG00000265265	1756	0
ENSG00000266466	9813	0
ENSG00000266673	203	0
ENSG00000266050	211	0
ENSG00000264245	304	0
ENSG00000263375	1387	1
ENSG00000260157	27050	34
ENSG00000264617	1791	0
ENSG00000274748	333	0
ENSG00000260458	12090	37
ENSG00000283566	9712	155
ENSG00000265233	169	0
ENSG00000265019	8578	17
ENSG00000263563	114412	1031
ENSG00000263725	385	0
ENSG00000263609	32467	6
ENSG00000264956	21907	6
ENSG00000266691	1423	0
ENSG00000178130	1203	0
ENSG00000266806	814	3
ENSG00000276399	7726	4
ENSG00000261020	4710	5
ENSG00000266885	3644	0
ENSG00000283879	310	0
ENSG00000266529	1093	0
ENSG00000256618	1553	1228
ENSG00000243655	768	0
ENSG00000264168	949	0
ENSG00000263914	1039	2
ENSG00000240103	2247	6
ENSG00000241225	69	0
ENSG00000263483	676	0
ENSG00000264316	781	2
ENSG00000284300	335	0
ENSG00000284328	297	0
ENSG00000284263	357	0
ENSG00000275480	1291	0
ENSG00000264930	316	0
ENSG00000264970	35271	3
ENSG00000264262	15924	0
ENSG00000264431	1507	0
ENSG00000263433	397	0
ENSG00000264734	10753	4
ENSG00000264172	599	1
ENSG00000266736	28408	49
ENSG00000264837	823	0
ENSG00000265646	1347	32
ENSG00000285822	80766	57
ENSG00000265246	3803	25
ENSG00000239223	371	35
ENSG00000213664	431	0
ENSG00000265453	322	0
ENSG00000263583	87	0
ENSG00000109046	21851	5080
ENSG00000266313	19588	152
ENSG00000265683	727	0
ENSG00000266356	1369	33
ENSG00000266433	13934	6
ENSG00000141068	169969	1385
ENSG00000265801	430	0
ENSG00000263368	838	0
ENSG00000266853	664	0
ENSG00000266728	17414	4
ENSG00000266872	955	0
ENSG00000168961	19763	2108
ENSG00000265788	14379	2
ENSG00000265041	6055	0
ENSG00000266771	104	0
ENSG00000264240	283	0
ENSG00000264689	262	0
ENSG00000263604	199	0
ENSG00000265833	73	0
ENSG00000266416	28	0
ENSG00000266786	8823	280
ENSG00000007171	43764	61
ENSG00000266202	94560	72
ENSG00000266527	6593	0
ENSG00000232859	16439	0
ENSG00000260019	62864	32
ENSG00000286589	744	0
ENSG00000251818	138	0
ENSG00000266190	598	2
ENSG00000202389	135	0
ENSG00000087095	154645	2116
ENSG00000252283	102	0
ENSG00000240873	168	0
ENSG00000287721	19120	246
ENSG00000267644	721	0
ENSG00000237575	1503	26
ENSG00000267259	2692	147
ENSG00000266830	1553	3
ENSG00000265060	846	0
ENSG00000263788	295	0
ENSG00000264486	9114	6
ENSG00000260777	2736	0
ENSG00000266306	3163	1
ENSG00000264029	1060	0
ENSG00000265480	41798	106
ENSG00000109084	9486	739
ENSG00000109083	7165	428
ENSG00000109079	11408	4892
ENSG00000004142	10895	6263
ENSG00000244045	6042	0
ENSG00000258924	24051	15
ENSG00000284532	81	0
ENSG00000265618	1259	0
ENSG00000274529	977	0
ENSG00000273171	3725	0
ENSG00000004139	39694	991
ENSG00000109072	5808	0
ENSG00000277450	307	0
ENSG00000279532	629	0
ENSG00000076351	12556	333
ENSG00000265254	1557	0
ENSG00000265541	571	0
ENSG00000263870	1501	2
ENSG00000258472	158434	91
ENSG00000263266	585	0
ENSG00000007216	24489	0
ENSG00000109101	32654	0
ENSG00000109103	5924	0
ENSG00000087111	18412	0
ENSG00000109107	3834	0
ENSG00000265168	1127	0
ENSG00000076382	21461	0
ENSG00000227543	18588	17
ENSG00000167524	12371	0
ENSG00000265287	1768	0
ENSG00000007202	31009	11073
ENSG00000264044	2745	0
ENSG00000132581	13844	1173
ENSG00000240494	427	0
ENSG00000109111	40482	13473
ENSG00000265205	2751	0
ENSG00000167525	8658	173
ENSG00000109113	4149	2812
ENSG00000198242	4375	3928
ENSG00000238423	67	0
ENSG00000264577	1391	0
ENSG00000238578	72	0
ENSG00000238649	64	0
ENSG00000238597	72	0
ENSG00000160606	3588	169
ENSG00000160602	17559	57
ENSG00000267729	482	0
ENSG00000265073	10140	0
ENSG00000076604	6952	9462
ENSG00000265474	2084	0
ENSG00000265840	349	0
ENSG00000173065	99255	3276
ENSG00000243053	379	0
ENSG00000238516	101	0
ENSG00000264138	733	0
ENSG00000132591	6052	2432
ENSG00000264066	895	6
ENSG00000284565	72	0
ENSG00000283364	68	0
ENSG00000283819	86	0
ENSG00000284085	76	0
ENSG00000132589	18399	12546
ENSG00000264304	874	0
ENSG00000266642	1665	0
ENSG00000167536	5299	481
ENSG00000109118	46522	5813
ENSG00000265845	18475	0
ENSG00000265908	599	0
ENSG00000179761	106704	146
ENSG00000063015	51540	0
ENSG00000263613	1211	0
ENSG00000238007	3648	0
ENSG00000263781	316	0
ENSG00000196535	109289	10990
ENSG00000221995	5337	0
ENSG00000263709	15007	0
ENSG00000264050	715	1
ENSG00000178082	1049	333
ENSG00000108255	7632	21
ENSG00000108256	38310	2326
ENSG00000239256	341	2
ENSG00000266111	52037	24
ENSG00000264808	21061	0
ENSG00000222363	124	0
ENSG00000160551	161441	4257
ENSG00000284162	69	0
ENSG00000253064	106	0
ENSG00000202205	101	0
ENSG00000168792	6491	0
ENSG00000264031	146544	9
ENSG00000167543	7106	0
ENSG00000264290	940	0
ENSG00000108262	20586	0
ENSG00000198720	24993	0
ENSG00000264647	539	0
ENSG00000167549	8152	0
ENSG00000264007	638	0
ENSG00000141298	304339	1830
ENSG00000263370	1199	0
ENSG00000222858	92	0
ENSG00000265625	1052	0
ENSG00000240531	407	0
ENSG00000263657	26734	0
ENSG00000265713	955	0
ENSG00000252657	126	0
ENSG00000240074	574	0
ENSG00000263477	2691	0
ENSG00000239129	104	0
ENSG00000176927	179253	99
ENSG00000264435	514	0
ENSG00000207011	96	0
ENSG00000267482	94	0
ENSG00000265289	6339	0
ENSG00000266876	1000	0
ENSG00000265394	27132	5
ENSG00000126653	70955	2884
ENSG00000283935	94	0
ENSG00000266919	94	0
ENSG00000284399	75	0
ENSG00000265739	3690	0
ENSG00000266987	729	0
ENSG00000108576	41684	26
ENSG00000264125	2151	0
ENSG00000266120	13497	7
ENSG00000252112	64	0
ENSG00000108578	43854	584
ENSG00000222679	107	0
ENSG00000182271	17727	7
ENSG00000207132	102	0
ENSG00000201255	104	0
ENSG00000108582	91063	5892
ENSG00000108587	50231	3309
ENSG00000264958	12729	19
ENSG00000263860	697	0
ENSG00000279431	610	0
ENSG00000266733	9992	55
ENSG00000266775	771	0
ENSG00000259928	1520	21
ENSG00000231870	4049	713
ENSG00000231421	3530	6
ENSG00000214719	96326	828
ENSG00000248121	15185	0
ENSG00000273609	111	0
ENSG00000264943	1082	0
ENSG00000250462	7787	0
ENSG00000241631	272	1
ENSG00000264538	81610	1846
ENSG00000279337	200	0
ENSG00000265443	1260	0
ENSG00000263603	1734	0
ENSG00000280069	2094	0
ENSG00000176390	55305	730
ENSG00000265791	729	0
ENSG00000266490	462	0
ENSG00000276250	424	0
ENSG00000242439	418	1
ENSG00000176208	63904	988
ENSG00000265334	28704	0
ENSG00000212190	96	0
ENSG00000263531	1020	0
ENSG00000172171	8903	397
ENSG00000275185	542	0
ENSG00000184060	52979	1184
ENSG00000230113	682	0
ENSG00000266274	287	47
ENSG00000265743	566	41
ENSG00000286194	1523	33
ENSG00000181481	28928	1715
ENSG00000264456	1661	0
ENSG00000264743	568	0
ENSG00000266340	1641	0
ENSG00000264148	166	13
ENSG00000266865	84631	5530
ENSG00000265798	20547	0
ENSG00000264107	4664	10
ENSG00000265444	76	0
ENSG00000196712	287190	8233
ENSG00000266371	5337	0
ENSG00000126861	25527	0
ENSG00000185862	10336	0
ENSG00000265118	13619	0
ENSG00000126860	4325	0
ENSG00000263535	672	0
ENSG00000131242	146537	3305
ENSG00000239595	290	0
ENSG00000264862	298	0
ENSG00000278977	768	0
ENSG00000284424	89	0
ENSG00000207614	88	6
ENSG00000278546	442	25
ENSG00000221038	127	4
ENSG00000228768	4518	105
ENSG00000265976	90	0
ENSG00000283978	111	0
ENSG00000266877	54382	400
ENSG00000266448	292	0
ENSG00000202026	101	0
ENSG00000265863	1591	0
ENSG00000263567	6609	2
ENSG00000265046	1020	0
ENSG00000172301	7421	889
ENSG00000108651	40805	692
ENSG00000263990	12741	0
ENSG00000178691	64032	1693
ENSG00000253058	129	0
ENSG00000264300	3579	10
ENSG00000185158	45633	842
ENSG00000264497	115	0
ENSG00000266777	2855	0
ENSG00000278867	2179	0
ENSG00000264164	13887	34
ENSG00000266379	6774	0
ENSG00000263369	7796	37
ENSG00000265574	1029	0
ENSG00000277511	860	6
ENSG00000214708	1910	50
ENSG00000126858	110921	2753
ENSG00000265293	1072	0
ENSG00000280033	1061	0
ENSG00000280020	1129	0
ENSG00000266282	219	0
ENSG00000287506	6790	5
ENSG00000141314	58828	493
ENSG00000263674	567	0
ENSG00000265794	36270	1
ENSG00000108666	25459	0
ENSG00000265139	955	0
ENSG00000263749	597	0
ENSG00000283774	94	0
ENSG00000010244	31770	5126
ENSG00000274341	297	24
ENSG00000278668	588	26
ENSG00000266385	1204	27
ENSG00000279762	22068	146
ENSG00000264083	1875	0
ENSG00000264373	90	0
ENSG00000108671	38941	2381
ENSG00000202100	109	0
ENSG00000176749	4261	168
ENSG00000176658	384656	10225
ENSG00000266718	5375	0
ENSG00000280245	1078	0
ENSG00000265222	13471	0
ENSG00000263717	6482	0
ENSG00000279781	613	0
ENSG00000266599	12540	0
ENSG00000265337	1042	0
ENSG00000264458	58746	0
ENSG00000201178	111	0
ENSG00000226377	4312	26
ENSG00000236377	923	3
ENSG00000006042	17197	2319
ENSG00000141316	27502	15
ENSG00000108684	1161878	224
ENSG00000264598	761	0
ENSG00000280349	351	0
ENSG00000266535	19886	0
ENSG00000265544	3974	0
ENSG00000265697	7230	0
ENSG00000265125	58359	0
ENSG00000265115	8031	0
ENSG00000264643	307	0
ENSG00000265689	372	0
ENSG00000283381	256	0
ENSG00000283417	24924	0
ENSG00000279668	251402	0
ENSG00000265356	220564	0
ENSG00000263435	4321	0
ENSG00000279674	5984	0
ENSG00000226049	3192	0
ENSG00000263485	1343	0
ENSG00000265775	536	0
ENSG00000252370	112	0
ENSG00000264791	4101	0
ENSG00000263571	10171	0
ENSG00000261156	26566	22
ENSG00000264990	1629	0
ENSG00000108691	1986	291
ENSG00000108688	2022	0
ENSG00000172156	2593	3
ENSG00000108700	1968	14
ENSG00000265614	367	0
ENSG00000181374	2131	16
ENSG00000108702	2906	1
ENSG00000225582	2877	0
ENSG00000197322	5247	0
ENSG00000181291	59832	75
ENSG00000278860	401	0
ENSG00000264174	662	2
ENSG00000264622	21176	13
ENSG00000132141	53220	453
ENSG00000285559	1299	0
ENSG00000198783	2238	0
ENSG00000005156	29232	1899
ENSG00000092871	83330	394
ENSG00000267618	110145	23
ENSG00000273687	332	0
ENSG00000267457	544	0
ENSG00000243423	271	0
ENSG00000185379	29315	0
ENSG00000253084	65	0
ENSG00000252328	98	0
ENSG00000073598	9118	24
ENSG00000073536	13575	1674
ENSG00000141161	41529	64
ENSG00000267782	2770	0
ENSG00000266981	2822	1
ENSG00000267744	742	0
ENSG00000164729	2004	4
ENSG00000266947	11514	244
ENSG00000166750	30585	6434
ENSG00000267364	11971	25
ENSG00000267271	334	0
ENSG00000172716	23397	940
ENSG00000267315	263	3
ENSG00000267711	2129	47
ENSG00000267547	537	26
ENSG00000267745	3085	84
ENSG00000267648	871	0
ENSG00000267102	627	54
ENSG00000172123	22224	355
ENSG00000154760	13742	1127
ENSG00000267312	1070	16
ENSG00000205045	23609	205
ENSG00000267554	560	0
ENSG00000286065	62958	258
ENSG00000267349	451	0
ENSG00000267046	1230	0
ENSG00000267369	958	0
ENSG00000267074	10581	0
ENSG00000255987	421	0
ENSG00000286030	691	0
ENSG00000267035	759	1
ENSG00000236320	16835	11
ENSG00000267359	1563	0
ENSG00000267625	539	1
ENSG00000242660	156	216
ENSG00000267321	6825	252
ENSG00000207297	97	0
ENSG00000108733	4069	214
ENSG00000006125	148368	7351
ENSG00000267592	225	0
ENSG00000270647	150825	4732
ENSG00000270885	11883	0
ENSG00000270765	8729	0
ENSG00000271447	39459	0
ENSG00000271392	1127	0
ENSG00000270806	4193	0
ENSG00000270829	409	0
ENSG00000270871	13577	0
ENSG00000270894	5315	0
ENSG00000270379	13946	8
ENSG00000271268	474	0
ENSG00000270240	16897	15
ENSG00000271503	9303	0
ENSG00000271394	247	11
ENSG00000270977	17945	12
ENSG00000271013	5376	5
ENSG00000278023	12708	13
ENSG00000275722	9196	4
ENSG00000273736	1985	0
ENSG00000275152	5005	17
ENSG00000276409	3717	16
ENSG00000275688	17966	3
ENSG00000275431	6615	0
ENSG00000275718	5114	0
ENSG00000275944	10200	2
ENSG00000278690	388	0
ENSG00000274736	4917	5
ENSG00000275385	7761	44
ENSG00000277089	17269	8
ENSG00000277632	1914	0
ENSG00000275302	1795	24
ENSG00000276014	298	2
ENSG00000276241	61334	136
ENSG00000282738	1320	0
ENSG00000274808	10956	0
ENSG00000274767	13237	86
ENSG00000276085	1890	0
ENSG00000276070	1955	12
ENSG00000278097	1562	3
ENSG00000276755	108	5
ENSG00000278395	106	0
ENSG00000274933	11098	1272
ENSG00000261499	46357	1856
ENSG00000265889	102	0
ENSG00000260287	10876	976
ENSG00000274226	10893	732
ENSG00000277029	107	0
ENSG00000275954	10949	597
ENSG00000274658	7390	117
ENSG00000273611	12682	353
ENSG00000274164	124	0
ENSG00000278259	47803	3211
ENSG00000277161	4324	0
ENSG00000278311	44937	3873
ENSG00000274756	864	0
ENSG00000278535	8926	1169
ENSG00000278619	7382	495
ENSG00000275720	630	5
ENSG00000276508	376	1
ENSG00000275613	3904	5
ENSG00000277268	74997	26
ENSG00000273706	7828	0
ENSG00000276707	3408	0
ENSG00000275700	107918	2040
ENSG00000277911	256	0
ENSG00000277589	1437	0
ENSG00000276326	69	0
ENSG00000277579	8585	0
ENSG00000278638	7663	0
ENSG00000278540	321845	18011
ENSG00000274308	814	0
ENSG00000275029	857	0
ENSG00000276810	524	0
ENSG00000278505	16724	0
ENSG00000276054	1041	0
ENSG00000276234	72840	759
ENSG00000273965	659	0
ENSG00000275839	761	0
ENSG00000276023	23611	960
ENSG00000275066	94666	3039
ENSG00000277688	4103	0
ENSG00000278053	33708	808
ENSG00000274620	109	0
ENSG00000277501	41306	20
ENSG00000274244	1762	0
ENSG00000275410	58675	17
ENSG00000275173	3895	0
ENSG00000276715	56439	133
ENSG00000277341	107	0
ENSG00000273513	10951	688
ENSG00000277488	87	0
ENSG00000274512	11077	1001
ENSG00000274419	10927	1118
ENSG00000278299	10900	615
ENSG00000274615	46509	2143
ENSG00000275006	102	0
ENSG00000278599	10912	1009
ENSG00000274663	87	0
ENSG00000274611	10883	722
ENSG00000274487	61490	2513
ENSG00000274284	102	0
ENSG00000278845	26195	1506
ENSG00000277399	19386	40
ENSG00000274211	53750	2915
ENSG00000275832	93106	8763
ENSG00000276170	2051	0
ENSG00000277363	75922	5561
ENSG00000274996	1653	0
ENSG00000273604	3255	715
ENSG00000275238	70	0
ENSG00000277969	2296	53
ENSG00000275532	2782	6
ENSG00000275023	24523	21067
ENSG00000275665	4945	0
ENSG00000273627	58	0
ENSG00000279119	366	0
ENSG00000277972	5265	1057
ENSG00000276036	119	0
ENSG00000277258	15920	2315
ENSG00000277182	2098	50
ENSG00000277791	11485	1512
ENSG00000274607	122	0
ENSG00000276293	34438	6392
ENSG00000273559	24915	1358
ENSG00000274054	55	0
ENSG00000275489	6368	15
ENSG00000125691	5905	5737
ENSG00000252699	136	0
ENSG00000199293	132	0
ENSG00000244086	357	195
ENSG00000002834	51912	7872
ENSG00000263466	897	0
ENSG00000277057	64	0
ENSG00000265784	2969	0
ENSG00000263874	4217	72
ENSG00000204952	30972	17
ENSG00000265428	302	0
ENSG00000266588	9785	5
ENSG00000277426	3349	2
ENSG00000266013	396	2
ENSG00000214553	25929	77
ENSG00000266048	117	0
ENSG00000263818	56172	11
ENSG00000161381	91082	266
ENSG00000286443	4967	0
ENSG00000141748	10591	15
ENSG00000280177	2777	0
ENSG00000266101	4214	0
ENSG00000067191	24251	677
ENSG00000108298	4450	9715
ENSG00000141750	15405	31438
ENSG00000265460	12353	124
ENSG00000108306	149861	3368
ENSG00000266469	4441	14
ENSG00000125686	46988	1889
ENSG00000167258	103422	3784
ENSG00000222777	141	0
ENSG00000273576	645	222
ENSG00000171532	6242	20
ENSG00000214546	3158	32
ENSG00000131771	9887	5631
ENSG00000131748	27112	4820
ENSG00000173991	1206	109
ENSG00000141744	2495	512
ENSG00000161395	25676	6930
ENSG00000141736	42513	60964
ENSG00000265178	67	0
ENSG00000141741	2037	39
ENSG00000141738	9365	4033
ENSG00000161405	106595	226
ENSG00000264663	1044	0
ENSG00000226117	156	0
ENSG00000186075	9733	9
ENSG00000073605	15260	1142
ENSG00000172057	6561	6035
ENSG00000264968	11860	118
ENSG00000204913	3261	9
ENSG00000167914	24506	48
ENSG00000108344	17153	9147
ENSG00000265799	2480	17
ENSG00000108342	2453	14
ENSG00000008838	42119	9931
ENSG00000283721	78	0
ENSG00000238793	104	0
ENSG00000126351	35578	4736
ENSG00000126368	7797	1018
ENSG00000279199	2228	9
ENSG00000188895	14947	4511
ENSG00000108349	31854	6578
ENSG00000284144	69	0
ENSG00000108352	18647	1350
ENSG00000274621	67	0
ENSG00000171475	64833	4543
ENSG00000094804	16779	229
ENSG00000131759	48464	10021
ENSG00000287644	979	0
ENSG00000265666	2270	0
ENSG00000278918	2491	0
ENSG00000183153	4086	80
ENSG00000266208	4039	0
ENSG00000264655	487	8
ENSG00000252618	88	0
ENSG00000278346	1173	2
ENSG00000131747	29372	1936
ENSG00000222881	107	0
ENSG00000240125	451	46
ENSG00000141753	14276	73177
ENSG00000279806	1736	766
ENSG00000131746	25796	14713
ENSG00000266088	10111	16
ENSG00000126353	11704	110
ENSG00000279775	1473	0
ENSG00000073584	23693	118
ENSG00000264058	37786	34
ENSG00000278834	1419	0
ENSG00000213424	10517	0
ENSG00000224244	2323	17
ENSG00000167916	5762	85
ENSG00000229028	4698	0
ENSG00000204897	7311	1
ENSG00000186393	5925	2
ENSG00000171446	5743	0
ENSG00000173908	7764	0
ENSG00000264488	5553	1
ENSG00000186395	4498	385
ENSG00000167920	17165	241
ENSG00000265359	12483	20
ENSG00000187242	5921	6
ENSG00000171431	9354	4
ENSG00000234477	54497	114
ENSG00000108244	14947	0
ENSG00000196859	8532	0
ENSG00000204889	9420	23
ENSG00000212899	735	1
ENSG00000212900	714	0
ENSG00000226776	280	0
ENSG00000212901	10804	0
ENSG00000221852	1183	0
ENSG00000204887	408	0
ENSG00000221880	991	1
ENSG00000188581	910	2
ENSG00000212725	776	0
ENSG00000214518	733	0
ENSG00000212724	875	0
ENSG00000213417	764	0
ENSG00000237230	396	0
ENSG00000240871	992	0
ENSG00000287602	2909	1
ENSG00000204880	1162	0
ENSG00000241241	708	0
ENSG00000212722	1157	0
ENSG00000212721	1193	0
ENSG00000213416	1092	0
ENSG00000198090	1055	0
ENSG00000198271	902	0
ENSG00000171396	1100	0
ENSG00000196156	991	0
ENSG00000244537	776	0
ENSG00000198443	1241	0
ENSG00000251439	193	0
ENSG00000240542	753	0
ENSG00000248807	532	0
ENSG00000239886	1005	0
ENSG00000204873	1006	0
ENSG00000187272	1006	0
ENSG00000241595	967	0
ENSG00000198083	981	0
ENSG00000212659	1303	2
ENSG00000229351	525	0
ENSG00000180386	1039	0
ENSG00000237183	207	0
ENSG00000212658	1026	1
ENSG00000212657	1554	1
ENSG00000186860	799	4
ENSG00000233014	6119	12
ENSG00000108516	1102	2
ENSG00000006059	4737	13
ENSG00000131738	6316	1
ENSG00000131737	4754	0
ENSG00000094796	3888	4
ENSG00000234859	22634	18
