GeneID	Length	sixth.sorted.bam
ENSG00000282535	1018	1
ENSG00000281379	9324	60
ENSG00000282059	2357	0
ENSG00000282416	757	140
ENSG00000282051	2815	117
ENSG00000282508	48281	846
ENSG00000282339	676	0
ENSG00000222329	104	0
ENSG00000282393	3021	157
ENSG00000141934	10364	4234
ENSG00000105556	43372	3964
ENSG00000267124	895	0
ENSG00000105549	14280	40
ENSG00000286667	4809	26
ENSG00000267443	1585	0
ENSG00000183186	3703	206
ENSG00000129946	44414	3236
ENSG00000252539	112	0
ENSG00000181781	11638	21
ENSG00000099866	16168	19
ENSG00000266933	17788	4
ENSG00000141933	12158	612
ENSG00000099804	10333	2172
ENSG00000197540	5891	42
ENSG00000267751	5019	20
ENSG00000172270	12217	22948
ENSG00000099822	27279	43
ENSG00000267036	871	0
ENSG00000099821	16317	12395
ENSG00000261204	433	3
ENSG00000070388	4493	26
ENSG00000070423	15708	3401
ENSG00000267666	6019	43
ENSG00000070404	7001	2133
ENSG00000185198	9953	8
ENSG00000213726	820	0
ENSG00000099864	39395	12409
ENSG00000099812	13207	744
ENSG00000272473	861	8
ENSG00000267530	3338	38
ENSG00000011304	15253	20339
ENSG00000284361	62	0
ENSG00000129951	9490	400
ENSG00000263414	70	0
ENSG00000172232	6922	20
ENSG00000196415	7177	3
ENSG00000197561	5234	73
ENSG00000197766	3978	9093
ENSG00000175221	25589	9473
ENSG00000207507	107	1
ENSG00000198858	16743	3578
ENSG00000116014	3719	39
ENSG00000116017	50159	776
ENSG00000267159	559	0
ENSG00000275162	1665	0
ENSG00000065268	14107	3338
ENSG00000266990	2962	1
ENSG00000116032	9314	226
ENSG00000182087	11532	15679
ENSG00000274177	687	0
ENSG00000207357	107	1
ENSG00000064666	12483	6555
ENSG00000279753	338	0
ENSG00000064687	25576	2867
ENSG00000180448	20706	3504
ENSG00000099817	8807	6244
ENSG00000167468	2866	7697
ENSG00000064932	66632	17135
ENSG00000118046	50874	5564
ENSG00000267736	634	0
ENSG00000099625	9741	372
ENSG00000267778	1344	9
ENSG00000099624	3080	1249
ENSG00000167470	10588	5019
ENSG00000099622	15497	12734
ENSG00000267493	2790	0
ENSG00000228300	3715	782
ENSG00000099617	15559	1
ENSG00000240846	319	1
ENSG00000267372	1622	4
ENSG00000160953	23721	2299
ENSG00000279488	2127	0
ENSG00000267755	748	0
ENSG00000115286	12063	1037
ENSG00000280486	4193	0
ENSG00000248015	4298	9
ENSG00000130005	4545	1382
ENSG00000071626	28119	6954
ENSG00000115268	2137	10179
ENSG00000268798	1100	49
ENSG00000115266	26943	1322
ENSG00000267317	911	0
ENSG00000119559	18077	1943
ENSG00000115257	9325	541
ENSG00000115255	6762	2164
ENSG00000185761	8583	604
ENSG00000185988	28024	366
ENSG00000267092	589	0
ENSG00000181588	13390	4511
ENSG00000239367	286	1
ENSG00000071655	19270	6602
ENSG00000279009	148	0
ENSG00000267059	27107	77
ENSG00000127540	8305	0
ENSG00000071564	43326	9941
ENSG00000252933	104	0
ENSG00000275642	281	0
ENSG00000267073	690	0
ENSG00000205922	27483	9
ENSG00000130270	30202	92
ENSG00000079313	33236	6077
ENSG00000267007	625	0
ENSG00000284216	80	0
ENSG00000267244	2454	0
ENSG00000267125	1241	0
ENSG00000129911	11181	1022
ENSG00000267141	1770	0
ENSG00000261526	1299	13
ENSG00000267232	977	0
ENSG00000129968	8738	8451
ENSG00000227500	20642	8135
ENSG00000213638	8049	0
ENSG00000133275	40167	8116
ENSG00000180846	2056	0
ENSG00000133243	49444	16615
ENSG00000267283	970	0
ENSG00000279653	1002	0
ENSG00000275468	929	0
ENSG00000267180	199	0
ENSG00000099875	13780	22494
ENSG00000172081	25638	3465
ENSG00000099840	3165	208
ENSG00000065000	63481	19146
ENSG00000104885	68646	3882
ENSG00000267122	3537	0
ENSG00000104886	7621	1442
ENSG00000221411	88	0
ENSG00000284129	98	0
ENSG00000104897	11832	8349
ENSG00000104899	2765	187
ENSG00000284272	80	0
ENSG00000167476	17508	44
ENSG00000104904	3982	0
ENSG00000273734	71648	287
ENSG00000188305	7545	0
ENSG00000220008	2241	0
ENSG00000288156	2609	0
ENSG00000286880	1714	0
ENSG00000130332	7092	0
ENSG00000005206	26481	8366
ENSG00000178297	66002	522
ENSG00000099800	1962	1654
ENSG00000176619	29322	4445
ENSG00000283728	87	0
ENSG00000267201	3251	4
ENSG00000099860	2138	1133
ENSG00000252962	95	0
ENSG00000176533	191476	3801
ENSG00000105694	643	0
ENSG00000263974	273	0
ENSG00000267412	1708	0
ENSG00000277904	79	0
ENSG00000267214	896	0
ENSG00000267749	2016	0
ENSG00000276097	578	0
ENSG00000176490	6806	1226
ENSG00000267001	22280	135
ENSG00000286460	2808	0
ENSG00000261342	1585	0
ENSG00000141873	7825	0
ENSG00000104969	28568	5330
ENSG00000172009	30305	4113
ENSG00000172006	16868	825
ENSG00000186300	19035	103
ENSG00000267063	11490	0
ENSG00000287766	2159	31
ENSG00000172000	16111	96
ENSG00000267398	643	0
ENSG00000266938	598	1
ENSG00000171970	17576	18
ENSG00000253392	18447	77
ENSG00000175691	11754	188
ENSG00000279452	1610	17
ENSG00000104953	17642	104
ENSG00000065717	49997	10113
ENSG00000104964	10198	11336
ENSG00000267469	815	0
ENSG00000088256	29638	10364
ENSG00000267139	640	0
ENSG00000267688	1013	0
ENSG00000266944	682	5
ENSG00000060558	27717	456
ENSG00000267551	13600	0
ENSG00000125910	7987	76
ENSG00000125912	24013	7942
ENSG00000161082	72416	296
ENSG00000267448	10123	18
ENSG00000141905	154815	35852
ENSG00000280103	402	0
ENSG00000279599	208	0
ENSG00000095932	6540	60
ENSG00000284638	643	7
ENSG00000129932	9854	1236
ENSG00000105325	32058	8703
ENSG00000252408	73	0
ENSG00000161091	36030	893
ENSG00000183397	4877	0
ENSG00000267436	13371	0
ENSG00000267231	472	0
ENSG00000279590	682	0
ENSG00000266959	154	0
ENSG00000064961	6312	4494
ENSG00000179855	8064	392
ENSG00000006638	12369	139
ENSG00000226800	6684	6
ENSG00000105298	16171	1662
ENSG00000186111	70286	10372
ENSG00000267304	1714	0
ENSG00000105289	42452	3333
ENSG00000011132	10921	2118
ENSG00000267205	2678	0
ENSG00000267138	2040	0
ENSG00000183617	5894	330
ENSG00000173976	3140	8
ENSG00000267148	187	0
ENSG00000007264	24160	801
ENSG00000105278	65015	42
ENSG00000266989	1117	4
ENSG00000167654	48219	38
ENSG00000266627	262	0
ENSG00000077009	9314	45
ENSG00000167657	12671	3563
ENSG00000283928	99	0
ENSG00000167658	9408	498679
ENSG00000206775	66	0
ENSG00000105229	31651	2645
ENSG00000178951	23597	7814
ENSG00000268670	1135	0
ENSG00000126934	33802	9256
ENSG00000278007	241	0
ENSG00000060566	19424	13
ENSG00000077463	8458	950
ENSG00000089847	41461	446
ENSG00000105246	8006	145
ENSG00000280247	1020	1
ENSG00000105248	22009	1138
ENSG00000105251	11457	7
ENSG00000167664	10200	16
ENSG00000105255	19246	32
ENSG00000178078	18744	1978
ENSG00000269425	3915	4
ENSG00000008382	16560	1580
ENSG00000269807	6814	0
ENSG00000267938	1282	0
ENSG00000269318	1812	0
ENSG00000141985	40178	9733
ENSG00000267980	852	0
ENSG00000167670	42379	1245
ENSG00000267255	1246	0
ENSG00000167671	12796	6682
ENSG00000266437	71	0
ENSG00000267030	914	0
ENSG00000280239	2027	0
ENSG00000267769	1273	0
ENSG00000267011	13532	26
ENSG00000167674	29912	3359
ENSG00000167676	16286	102409
ENSG00000214456	12694	1390
ENSG00000267385	11641	2
ENSG00000171236	3635	0
ENSG00000167680	17092	1009
ENSG00000267408	1114	3
ENSG00000185361	16053	23
ENSG00000074842	28989	1761
ENSG00000268565	561	0
ENSG00000142002	49450	5333
ENSG00000205790	6667	0
ENSG00000287884	2320	0
ENSG00000176840	16047	18
ENSG00000207630	110	0
ENSG00000268536	6088	4
ENSG00000141965	9540	158
ENSG00000269604	3815	0
ENSG00000127666	15773	3036
ENSG00000267484	576	0
ENSG00000105355	29354	4899
ENSG00000205784	12460	57
ENSG00000276043	59075	660
ENSG00000263409	54	0
ENSG00000127663	184486	13151
ENSG00000105426	182309	22584
ENSG00000267550	346	0
ENSG00000239524	400	0
ENSG00000274447	450	0
ENSG00000105428	1440	0
ENSG00000223573	20183	148
ENSG00000233270	279	0
ENSG00000130254	37048	4741
ENSG00000160633	45444	5720
ENSG00000130255	16929	3843
ENSG00000174917	2476	0
ENSG00000167733	7920	0
ENSG00000196365	28739	9580
ENSG00000174898	58098	57
ENSG00000212123	1787	159
ENSG00000267157	1615	77
ENSG00000141994	6394	2306
ENSG00000171119	4523	408
ENSG00000156413	9315	561
ENSG00000171124	8587	83
ENSG00000267709	10773	3
ENSG00000130383	4715	0
ENSG00000267740	37617	20
ENSG00000174886	12731	1
ENSG00000266941	1617	0
ENSG00000267314	9867	45
ENSG00000187650	5982	0
ENSG00000267571	2322	0
ENSG00000105519	3873	452
ENSG00000031823	62004	3852
ENSG00000266983	41961	75
ENSG00000087903	206409	1508
ENSG00000267262	9167	0
ENSG00000267589	705	0
ENSG00000267299	16476	0
ENSG00000130377	57848	0
ENSG00000267415	187	0
ENSG00000284490	5717	5
ENSG00000130382	69595	11926
ENSG00000267563	643	0
ENSG00000280394	402	0
ENSG00000167769	27471	54
ENSG00000269802	18389	74
ENSG00000125656	8712	935
ENSG00000125652	2457	884
ENSG00000125650	3911	118
ENSG00000125651	14410	4721
ENSG00000269444	3639	0
ENSG00000274390	66	0
ENSG00000273758	63	0
ENSG00000214347	18611	28
ENSG00000088247	11447	19225
ENSG00000284159	102	0
ENSG00000181240	7743	27
ENSG00000125648	29125	7850
ENSG00000130545	3445	216
ENSG00000205744	15351	1192
ENSG00000275234	688	0
ENSG00000104833	8530	230
ENSG00000268191	706	0
ENSG00000268203	486	0
ENSG00000125657	4899	14
ENSG00000268742	2137	0
ENSG00000269546	1726	6
ENSG00000199223	102	0
ENSG00000125726	20921	23
ENSG00000268785	727	0
ENSG00000125735	9336	117
ENSG00000125730	52859	82659
ENSG00000276980	1357	0
ENSG00000125734	7690	3661
ENSG00000283950	67	0
ENSG00000125733	13606	1925
ENSG00000269680	3175	0
ENSG00000125731	15304	1939
ENSG00000141968	84659	461
ENSG00000174837	52894	35
ENSG00000280091	1839	0
ENSG00000269385	388	0
ENSG00000276568	285	0
ENSG00000268758	45373	34
ENSG00000268845	1694	0
ENSG00000269761	1063	1
ENSG00000283679	796	0
ENSG00000196589	2482	1
ENSG00000237247	2434	0
ENSG00000205718	2432	0
ENSG00000230522	2415	1
ENSG00000182315	2432	0
ENSG00000130544	18266	568
ENSG00000171105	182160	18117
ENSG00000263264	34443	285
ENSG00000268861	87408	130
ENSG00000267852	4518	0
ENSG00000104880	77372	2325
ENSG00000104883	20575	444
ENSG00000198723	15475	33
ENSG00000267952	12571	3
ENSG00000198816	5734	3119
ENSG00000269371	545	0
ENSG00000090674	11386	2140
ENSG00000268614	6465	0
ENSG00000032444	27761	8086
ENSG00000076826	22403	7164
ENSG00000273657	67	0
ENSG00000076924	10021	6665
ENSG00000229833	2164	0
ENSG00000268400	13253	25
ENSG00000174788	2109	0
ENSG00000268204	3225	0
ENSG00000076944	10993	1928
ENSG00000269228	760	0
ENSG00000104918	1407	0
ENSG00000183019	3199	1
ENSG00000269711	4354	0
ENSG00000181029	6871	84
ENSG00000104921	13389	85
ENSG00000182566	4950	40
ENSG00000090659	7572	306
ENSG00000242636	478	67
ENSG00000104938	6457	9
ENSG00000268297	3073	22
ENSG00000269763	811	0
ENSG00000142459	34744	3356
ENSG00000183248	5672	1661
ENSG00000268120	736	0
ENSG00000269153	676	59
ENSG00000285674	120	0
ENSG00000199900	120	0
ENSG00000171017	13517	165
ENSG00000214248	4739	26
ENSG00000076984	10636	5920
ENSG00000268149	871	0
ENSG00000260001	2953	12
ENSG00000260500	506	0
ENSG00000104976	2913	1386
ENSG00000178531	1645	489
ENSG00000269139	810	1
ENSG00000104980	16950	2238
ENSG00000286138	1160	19
ENSG00000066044	47087	3353
ENSG00000269813	890	0
ENSG00000267939	7297	26
ENSG00000131142	9884	12
ENSG00000142449	84191	276
ENSG00000269651	2296	2
ENSG00000090661	55686	3622
ENSG00000271717	17496	0
ENSG00000167775	6232	2198
ENSG00000167774	13097	15
ENSG00000267855	12608	0
ENSG00000233927	2183	5024
ENSG00000186994	20679	2418
ENSG00000268884	1171	6
ENSG00000167772	11082	3260
ENSG00000269386	16313	511
ENSG00000265390	91	0
ENSG00000185236	14454	12681
ENSG00000099785	25748	1681
ENSG00000268931	4473	0
ENSG00000279827	1028	0
ENSG00000099783	44348	9767
ENSG00000133246	12585	243
ENSG00000133250	4490	1005
ENSG00000142347	56800	2359
ENSG00000268618	634	0
ENSG00000142303	30496	3031
ENSG00000267986	1556	0
ENSG00000268480	47074	25
ENSG00000279426	601	0
ENSG00000181786	1396	0
ENSG00000181733	10527	1
ENSG00000269244	470	0
ENSG00000268922	197	0
ENSG00000167785	26145	970
ENSG00000269300	2610	0
ENSG00000170948	10943	3
ENSG00000269400	477	0
ENSG00000181143	132499	267
ENSG00000267332	641	1
ENSG00000267154	287	0
ENSG00000170929	8609	11
ENSG00000170923	7069	2
ENSG00000161807	936	0
ENSG00000275787	333	0
ENSG00000170920	939	1
ENSG00000130803	23028	1921
ENSG00000188000	9840	9
ENSG00000267418	680	0
ENSG00000267775	885	1
ENSG00000187847	11714	6
ENSG00000174667	9314	2
ENSG00000188314	933	0
ENSG00000237521	5282	0
ENSG00000180926	702	0
ENSG00000225980	3380	0
ENSG00000226480	922	1
ENSG00000196110	18699	208
ENSG00000267510	2968	0
ENSG00000188321	27391	1
ENSG00000270011	58444	153
ENSG00000270614	598	0
ENSG00000188629	19598	0
ENSG00000283108	23475	64
ENSG00000174652	23111	2084
ENSG00000287275	4270	3
ENSG00000198028	32262	35
ENSG00000267273	11402	8
ENSG00000287960	6720	4
ENSG00000260112	1192	4
ENSG00000130818	15423	1382
ENSG00000278611	1042	39
ENSG00000197961	24181	1453
ENSG00000171469	16557	2024
ENSG00000267106	25955	420
ENSG00000171466	33294	3391
ENSG00000239830	780	301
ENSG00000224689	10853	372
ENSG00000277587	508	20
ENSG00000267490	1079	7
ENSG00000267612	1091	11
ENSG00000196605	41188	892
ENSG00000267370	712	0
ENSG00000267741	464	0
ENSG00000266950	8681	24
ENSG00000127452	17550	1436
ENSG00000200237	141	0
ENSG00000267119	315	0
ENSG00000198258	2224	477
ENSG00000267289	935	2
ENSG00000127445	14433	1720
ENSG00000105088	82835	3532
ENSG00000080573	50944	5493
ENSG00000267650	1167	0
ENSG00000080511	9031	1
ENSG00000167798	36333	14
ENSG00000266204	60	0
ENSG00000130813	7131	1095
ENSG00000267387	1346	0
ENSG00000130812	10459	29
ENSG00000243207	8558	19
ENSG00000130810	5651	0
ENSG00000209645	85	0
ENSG00000238531	79	0
ENSG00000244165	3680	133
ENSG00000130811	4905	9370
ENSG00000130816	97942	6256
ENSG00000267534	9899	1
ENSG00000264266	73	0
ENSG00000105364	8155	81
ENSG00000266978	32841	62
ENSG00000267105	937	0
ENSG00000090339	15523	407
ENSG00000267607	3219	2
ENSG00000105371	1568	0
ENSG00000105376	6827	410
ENSG00000220201	5078	26
ENSG00000167807	10583	26
ENSG00000267673	5971	0
ENSG00000267303	5208	0
ENSG00000161847	17427	4982
ENSG00000274425	2813	11
ENSG00000076662	5886	48
ENSG00000105397	30044	10691
ENSG00000105401	28989	7618
ENSG00000284268	81	0
ENSG00000065989	52858	892
ENSG00000079999	17434	4686
ENSG00000267197	662	0
ENSG00000180739	5190	41
ENSG00000130734	9524	1156
ENSG00000238364	60	0
ENSG00000221410	83	0
ENSG00000129347	12947	2142
ENSG00000129355	2600	99
ENSG00000129354	14645	2711
ENSG00000271010	965	3
ENSG00000129353	42101	16133
ENSG00000267100	1983	979
ENSG00000129351	38157	21152
ENSG00000213339	12008	2259
ENSG00000079805	115410	16015
ENSG00000207972	100	0
ENSG00000265879	82	0
ENSG00000207752	71	0
ENSG00000275640	63	0
ENSG00000099203	4252	572
ENSG00000214212	33216	61
ENSG00000267544	412	0
ENSG00000142453	51523	4932
ENSG00000130733	6497	3496
ENSG00000142444	4725	742
ENSG00000127616	118602	18443
ENSG00000266936	5095	0
ENSG00000276757	299	0
ENSG00000278643	186	0
ENSG00000130164	44359	4423
ENSG00000284553	61	0
ENSG00000161888	24289	71
ENSG00000197256	33525	12096
ENSG00000130158	63230	5537
ENSG00000267082	12541	0
ENSG00000279807	508	0
ENSG00000273733	491	0
ENSG00000130173	4494	0
ENSG00000130167	30858	0
ENSG00000267174	23665	0
ENSG00000105514	24203	1167
ENSG00000267576	2040	0
ENSG00000105518	3743	0
ENSG00000183401	10261	526
ENSG00000105520	10313	3960
ENSG00000267277	6813	36
ENSG00000173928	2286	133
ENSG00000187266	7136	699
ENSG00000205517	35002	1707
ENSG00000202357	109	0
ENSG00000198003	15179	34
ENSG00000130175	15681	22711
ENSG00000196361	29721	12
ENSG00000267477	39459	3
ENSG00000161914	22413	0
ENSG00000274713	79	0
ENSG00000130159	23244	2856
ENSG00000244080	284	0
ENSG00000213304	531	0
ENSG00000213303	396	0
ENSG00000130176	11557	5179
ENSG00000130165	8090	1050
ENSG00000198551	59788	841
ENSG00000102575	4349	0
ENSG00000249840	1890	0
ENSG00000197332	46816	1092
ENSG00000267500	4514	0
ENSG00000214223	962	0
ENSG00000267343	5316	0
ENSG00000197933	17745	344
ENSG00000266922	4823	0
ENSG00000220949	3401	1
ENSG00000197044	17079	546
ENSG00000267646	2515	5
ENSG00000177599	11956	125
ENSG00000171295	20944	723
ENSG00000267089	1199	4
ENSG00000171291	35025	518
ENSG00000278897	2271	0
ENSG00000198429	26548	1234
ENSG00000196757	25706	0
ENSG00000267179	54216	105
ENSG00000267274	13423	0
ENSG00000197054	15581	60
ENSG00000219665	58659	0
ENSG00000286098	90466	16
ENSG00000252060	108	0
ENSG00000197647	21010	0
ENSG00000257355	35080	0
ENSG00000212497	109	0
ENSG00000257446	9157	0
ENSG00000223547	16835	0
ENSG00000252546	108	0
ENSG00000286132	37999	60
ENSG00000199444	102	0
ENSG00000214189	44973	0
ENSG00000132010	47513	1
ENSG00000237273	492	0
ENSG00000212576	118	0
ENSG00000213297	24615	14
ENSG00000242615	1517	0
ENSG00000257591	14645	0
ENSG00000196646	26808	700
ENSG00000234773	42753	115
ENSG00000197857	70202	1660
ENSG00000213293	412	0
ENSG00000234750	849	0
ENSG00000188868	16244	147
ENSG00000198342	19962	83
ENSG00000231361	123	0
ENSG00000268744	22086	61
ENSG00000248406	3942	0
ENSG00000196466	11256	0
ENSG00000268870	49134	285
ENSG00000180855	11316	0
ENSG00000269755	51714	33
ENSG00000234848	9771	0
ENSG00000242852	52671	0
ENSG00000196826	89916	94
ENSG00000236483	1432	0
ENSG00000232579	226	0
ENSG00000230321	1072	0
ENSG00000234003	1782	0
ENSG00000235686	135	0
ENSG00000249709	26170	0
ENSG00000269693	55256	119
ENSG00000269560	3206	0
ENSG00000230310	1048	0
ENSG00000213290	1535	0
ENSG00000188033	63999	229
ENSG00000173875	22923	0
ENSG00000178464	645	5982
ENSG00000269242	4567	29
ENSG00000104774	20232	8188
ENSG00000269590	4570	0
ENSG00000123154	9031	4
ENSG00000285589	13764	35
ENSG00000105583	1343	0
ENSG00000285583	945	0
ENSG00000095059	6164	3
ENSG00000268945	4587	42
ENSG00000283980	425	3
ENSG00000132004	8579	933
ENSG00000267791	317	0
ENSG00000105576	24818	10113
ENSG00000209702	70	0
ENSG00000267004	370	1
ENSG00000123144	4045	2533
ENSG00000198356	11185	3247
ENSG00000039987	6757	19
ENSG00000095066	109738	5266
ENSG00000267212	563	0
ENSG00000263800	65	0
ENSG00000171223	1830	0
ENSG00000167815	4981	0
ENSG00000267062	5027	0
ENSG00000284491	11551	0
ENSG00000104889	7057	0
ENSG00000132026	9951	0
ENSG00000267424	7273	0
ENSG00000105613	41002	54
ENSG00000276181	68	0
ENSG00000105612	6258	1712
ENSG00000267735	3120	3
ENSG00000105610	2780	6
ENSG00000105607	23048	1762
ENSG00000240616	748	0
ENSG00000161860	20508	30
ENSG00000266721	85	3
ENSG00000179115	11559	3620
ENSG00000266975	2775	0
ENSG00000179218	5912	18356
ENSG00000274417	57	0
ENSG00000267458	370	0
ENSG00000179262	7788	6195
ENSG00000179271	4105	445
ENSG00000179284	9604	24
ENSG00000008441	103189	31797
ENSG00000267417	850	0
ENSG00000267610	1583	0
ENSG00000279044	599	0
ENSG00000104903	4129	299
ENSG00000104907	12666	3470
ENSG00000160877	24286	5421
ENSG00000266897	840	0
ENSG00000267512	1531	0
ENSG00000104915	6326	1333
ENSG00000160888	4501	2044
ENSG00000287296	662	0
ENSG00000267598	1123	0
ENSG00000213253	830	357
ENSG00000141837	426584	325
ENSG00000104957	31537	1765
ENSG00000037757	9761	1350
ENSG00000267633	2001	0
ENSG00000104979	4318	624
ENSG00000132003	36771	2352
ENSG00000267582	360	0
ENSG00000266770	258	0
ENSG00000267519	19049	1275
ENSG00000284387	73	0
ENSG00000207808	78	0
ENSG00000207980	73	0
ENSG00000187556	18695	61
ENSG00000207613	110	0
ENSG00000207585	137	0
ENSG00000132016	24105	606
ENSG00000132024	24679	6078
ENSG00000132000	22206	1007
ENSG00000132017	8958	2823
ENSG00000132005	45510	4812
ENSG00000275091	352	0
ENSG00000171136	3404	4
ENSG00000267670	703	0
ENSG00000104998	21457	3441
ENSG00000187867	8714	130
ENSG00000228887	896	364
ENSG00000141854	2527	465
ENSG00000284081	119	0
ENSG00000188032	4252	18
ENSG00000141858	3186	2581
ENSG00000072062	26397	4699
ENSG00000267783	432	1
ENSG00000105011	17102	272
ENSG00000267169	34122	15
ENSG00000072071	58445	994
ENSG00000240803	272	0
ENSG00000287254	2113	4
ENSG00000267723	39017	139
ENSG00000267406	1571	0
ENSG00000266913	64739	63
ENSG00000267147	10174	0
ENSG00000123146	28225	1779
ENSG00000267379	6007	0
ENSG00000123136	10586	1931
ENSG00000123143	38815	18041
ENSG00000267474	966	0
ENSG00000160951	2889	37
ENSG00000123159	18390	5983
ENSG00000224543	222	0
ENSG00000132002	15002	4695
ENSG00000099797	48896	5628
ENSG00000283822	98	0
ENSG00000099795	5989	900
ENSG00000187912	28952	38
ENSG00000243488	301	0
ENSG00000243066	300	0
ENSG00000131355	70911	4019
ENSG00000269378	609	0
ENSG00000275432	203	0
ENSG00000160961	43946	1427
ENSG00000127507	46169	781
ENSG00000127530	46117	467
ENSG00000256210	216	0
ENSG00000188269	11035	0
ENSG00000127515	8457	2
ENSG00000269552	913	1
ENSG00000172148	3645	2
ENSG00000185385	7930	2
ENSG00000269678	277	0
ENSG00000268834	6109	2
ENSG00000269787	907	0
ENSG00000198367	953	0
ENSG00000176923	1009	0
ENSG00000127529	960	0
ENSG00000105143	72957	24
ENSG00000160994	12551	0
ENSG00000105141	8814	3
ENSG00000094661	10760	0
ENSG00000105137	7585	4040
ENSG00000105135	10803	4253
ENSG00000268564	2015	0
ENSG00000267961	958	0
ENSG00000252661	104	0
ENSG00000074181	41958	67653
ENSG00000275711	68	0
ENSG00000269635	1283	2
ENSG00000105131	6517	72
ENSG00000141867	97027	11406
ENSG00000270802	290	6
ENSG00000273218	2350	44
ENSG00000105127	26414	2773
ENSG00000268189	2119	0
ENSG00000011243	39092	2982
ENSG00000279203	631	0
ENSG00000279716	1661	0
ENSG00000011451	29979	9911
ENSG00000269782	61	0
ENSG00000105122	12921	639
ENSG00000161031	30312	219
ENSG00000171954	43793	5037
ENSG00000269765	1495	0
ENSG00000269516	20636	246
ENSG00000267135	287	0
ENSG00000225067	466	214
ENSG00000266951	1307	1
ENSG00000186526	15422	7
ENSG00000186529	21929	16
ENSG00000267241	5721	0
ENSG00000186204	24157	225
