GeneID	Length	first.sorted.bam
ENSG00000105246	8006	49
ENSG00000280247	1020	1
ENSG00000105248	22009	687
ENSG00000105251	11457	15
ENSG00000167664	10200	31
ENSG00000105255	19246	53
ENSG00000178078	18744	834
ENSG00000269425	3915	2
ENSG00000008382	16560	412
ENSG00000269807	6814	0
ENSG00000267938	1282	0
ENSG00000269318	1812	0
ENSG00000141985	40178	3052
ENSG00000267980	852	0
ENSG00000167670	42379	1203
ENSG00000267255	1246	0
ENSG00000167671	12796	1273
ENSG00000266437	71	0
ENSG00000267030	914	0
ENSG00000280239	2027	0
ENSG00000267769	1273	0
ENSG00000267011	13532	75
ENSG00000167674	29912	1733
ENSG00000167676	16286	2485
ENSG00000214456	12694	1544
ENSG00000267385	11641	16
ENSG00000171236	3635	0
ENSG00000167680	17092	179
ENSG00000267408	1114	5
ENSG00000185361	16053	21
ENSG00000074842	28989	645
ENSG00000268565	561	0
ENSG00000142002	49450	2741
ENSG00000205790	6667	0
ENSG00000287884	2320	0
ENSG00000176840	16047	32
ENSG00000207630	110	0
ENSG00000268536	6088	12
ENSG00000141965	9540	47
ENSG00000269604	3815	0
ENSG00000127666	15773	1183
ENSG00000267484	576	0
ENSG00000105355	29354	1356
ENSG00000205784	12460	177
ENSG00000276043	59075	1469
ENSG00000263409	54	0
ENSG00000127663	184486	13601
ENSG00000105426	182309	4237
ENSG00000267550	346	0
ENSG00000239524	400	0
ENSG00000274447	450	0
ENSG00000105428	1440	1
ENSG00000223573	20183	163
ENSG00000233270	279	0
ENSG00000130254	37048	3837
ENSG00000160633	45444	2398
ENSG00000130255	16929	1315
ENSG00000174917	2476	0
ENSG00000167733	7920	0
ENSG00000196365	28739	2912
ENSG00000174898	58098	152
ENSG00000212123	1787	371
ENSG00000267157	1615	51
ENSG00000141994	6394	816
ENSG00000171119	4523	134
ENSG00000156413	9315	28
ENSG00000171124	8587	57
ENSG00000267709	10773	24
ENSG00000130383	4715	0
ENSG00000267740	37617	51
ENSG00000174886	12731	2
ENSG00000266941	1617	0
ENSG00000267314	9867	38
ENSG00000187650	5982	0
ENSG00000267571	2322	0
ENSG00000105519	3873	6278
ENSG00000031823	62004	1815
ENSG00000266983	41961	71
ENSG00000087903	206409	647
ENSG00000267262	9167	0
ENSG00000267589	705	0
ENSG00000267299	16476	0
ENSG00000130377	57848	0
ENSG00000267415	187	0
ENSG00000284490	5717	4
ENSG00000130382	69595	2023
ENSG00000267563	643	0
ENSG00000280394	402	0
ENSG00000167769	27471	70
ENSG00000269802	18389	72
ENSG00000125656	8712	378
ENSG00000125652	2457	144
ENSG00000125650	3911	45
ENSG00000125651	14410	1689
ENSG00000269444	3639	0
ENSG00000274390	66	0
ENSG00000273758	63	0
ENSG00000214347	18611	76
ENSG00000088247	11447	3223
ENSG00000284159	102	0
ENSG00000181240	7743	36
ENSG00000125648	29125	460
ENSG00000130545	3445	55
ENSG00000205744	15351	999
ENSG00000275234	688	0
ENSG00000104833	8530	102
ENSG00000268191	706	0
ENSG00000268203	486	0
ENSG00000125657	4899	16
ENSG00000268742	2137	7
ENSG00000269546	1726	8
ENSG00000199223	102	0
ENSG00000125726	20921	108
ENSG00000268785	727	0
ENSG00000125735	9336	109
ENSG00000125730	52859	1146
ENSG00000276980	1357	0
ENSG00000125734	7690	852
ENSG00000283950	67	0
ENSG00000125733	13606	844
ENSG00000269680	3175	0
ENSG00000125731	15304	595
ENSG00000141968	84659	645
ENSG00000174837	52894	76
ENSG00000280091	1839	0
ENSG00000269385	388	0
ENSG00000276568	285	0
ENSG00000268758	45373	70
ENSG00000268845	1694	0
ENSG00000269761	1063	0
ENSG00000283679	796	0
ENSG00000196589	2482	2
ENSG00000237247	2434	6
ENSG00000205718	2432	6
ENSG00000230522	2415	2
ENSG00000182315	2432	7
ENSG00000130544	18266	328
ENSG00000171105	182160	2939
ENSG00000263264	34443	664
ENSG00000268861	87408	263
ENSG00000267852	4518	0
ENSG00000104880	77372	288
ENSG00000104883	20575	299
ENSG00000198723	15475	100
ENSG00000267952	12571	11
ENSG00000198816	5734	747
ENSG00000269371	545	0
ENSG00000090674	11386	567
ENSG00000268614	6465	0
ENSG00000032444	27761	1813
ENSG00000076826	22403	1387
ENSG00000273657	67	0
ENSG00000076924	10021	1655
ENSG00000229833	2164	0
ENSG00000268400	13253	39
ENSG00000174788	2109	0
ENSG00000268204	3225	0
ENSG00000076944	10993	2206
ENSG00000269228	760	0
ENSG00000104918	1407	2
ENSG00000183019	3199	2
ENSG00000269711	4354	3
ENSG00000181029	6871	50
ENSG00000104921	13389	121
ENSG00000182566	4950	9
ENSG00000090659	7572	12
ENSG00000242636	478	5
ENSG00000104938	6457	16
ENSG00000268297	3073	22
ENSG00000269763	811	3
ENSG00000142459	34744	1316
ENSG00000183248	5672	7183
ENSG00000268120	736	0
ENSG00000269153	676	13
ENSG00000285674	120	0
ENSG00000199900	120	0
ENSG00000171017	13517	174
ENSG00000214248	4739	40
ENSG00000076984	10636	2905
ENSG00000268149	871	0
ENSG00000260001	2953	479
ENSG00000260500	506	2
ENSG00000104976	2913	534
ENSG00000178531	1645	714
ENSG00000269139	810	4
ENSG00000104980	16950	1424
ENSG00000286138	1160	28
ENSG00000066044	47087	1431
ENSG00000269813	890	0
ENSG00000267939	7297	78
ENSG00000131142	9884	25
ENSG00000142449	84191	119
ENSG00000269651	2296	3
ENSG00000090661	55686	18275
ENSG00000271717	17496	0
ENSG00000167775	6232	502
ENSG00000167774	13097	23
ENSG00000267855	12608	0
ENSG00000233927	2183	411
ENSG00000186994	20679	426
ENSG00000268884	1171	7
ENSG00000167772	11082	315
ENSG00000269386	16313	205
ENSG00000265390	91	0
ENSG00000185236	14454	1320
ENSG00000099785	25748	1034
ENSG00000268931	4473	0
ENSG00000279827	1028	2
ENSG00000099783	44348	1917
ENSG00000133246	12585	284
ENSG00000133250	4490	678
ENSG00000142347	56800	1529
ENSG00000268618	634	0
ENSG00000142303	30496	4566
ENSG00000267986	1556	0
ENSG00000268480	47074	75
ENSG00000279426	601	1
ENSG00000181786	1396	1
ENSG00000181733	10527	14
ENSG00000269244	470	0
ENSG00000268922	197	6
ENSG00000167785	26145	536
ENSG00000269300	2610	0
ENSG00000170948	10943	23
ENSG00000269400	477	0
ENSG00000181143	132499	242
ENSG00000267332	641	3
ENSG00000267154	287	0
ENSG00000170929	8609	25
ENSG00000170923	7069	14
ENSG00000161807	936	3
ENSG00000275787	333	2
ENSG00000170920	939	3
ENSG00000130803	23028	442
ENSG00000188000	9840	11
ENSG00000267418	680	0
ENSG00000267775	885	2
ENSG00000187847	11714	13
ENSG00000174667	9314	13
ENSG00000188314	933	1
ENSG00000237521	5282	3
ENSG00000180926	702	7
ENSG00000225980	3380	2
ENSG00000226480	922	1
ENSG00000196110	18699	33
ENSG00000267510	2968	0
ENSG00000188321	27391	0
ENSG00000270011	58444	50
ENSG00000270614	598	0
ENSG00000188629	19598	0
ENSG00000283108	23475	85
ENSG00000174652	23111	839
ENSG00000287275	4270	6
ENSG00000198028	32262	59
ENSG00000267273	11402	29
ENSG00000287960	6720	2
ENSG00000260112	1192	2
ENSG00000130818	15423	336
ENSG00000278611	1042	25
ENSG00000197961	24181	549
ENSG00000171469	16557	835
ENSG00000267106	25955	403
ENSG00000171466	33294	1811
ENSG00000239830	780	59
ENSG00000224689	10853	27
ENSG00000277587	508	0
ENSG00000267490	1079	2
ENSG00000267612	1091	28
ENSG00000196605	41188	1049
ENSG00000267370	712	0
ENSG00000267741	464	0
ENSG00000266950	8681	58
ENSG00000127452	17550	715
ENSG00000200237	141	0
ENSG00000267119	315	0
ENSG00000198258	2224	576
ENSG00000267289	935	0
ENSG00000127445	14433	466
ENSG00000105088	82835	2069
ENSG00000080573	50944	211
ENSG00000267650	1167	0
ENSG00000080511	9031	10
ENSG00000167798	36333	66
ENSG00000266204	60	0
ENSG00000130813	7131	483
ENSG00000267387	1346	0
ENSG00000130812	10459	29
ENSG00000243207	8558	2
ENSG00000130810	5651	0
ENSG00000209645	85	0
ENSG00000238531	79	0
ENSG00000244165	3680	64
ENSG00000130811	4905	1436
ENSG00000130816	97942	2928
ENSG00000267534	9899	0
ENSG00000264266	73	0
ENSG00000105364	8155	11
ENSG00000266978	32841	36
ENSG00000267105	937	0
ENSG00000090339	15523	133
ENSG00000267607	3219	3
ENSG00000105371	1568	0
ENSG00000105376	6827	18
ENSG00000220201	5078	60
ENSG00000167807	10583	33
ENSG00000267673	5971	0
ENSG00000267303	5208	0
ENSG00000161847	17427	657
ENSG00000274425	2813	1
ENSG00000076662	5886	22
ENSG00000105397	30044	4420
ENSG00000105401	28989	4068
ENSG00000284268	81	0
ENSG00000065989	52858	315
ENSG00000079999	17434	559
ENSG00000267197	662	0
ENSG00000180739	5190	9
ENSG00000130734	9524	454
ENSG00000238364	60	0
ENSG00000221410	83	0
ENSG00000129347	12947	1896
ENSG00000129355	2600	48
ENSG00000129354	14645	1825
ENSG00000271010	965	4
ENSG00000129353	42101	3026
ENSG00000267100	1983	217
ENSG00000129351	38157	8210
ENSG00000213339	12008	1454
ENSG00000079805	115410	6728
ENSG00000207972	100	0
ENSG00000265879	82	0
ENSG00000207752	71	0
ENSG00000275640	63	0
ENSG00000099203	4252	80
ENSG00000214212	33216	75
ENSG00000267544	412	0
ENSG00000142453	51523	1210
ENSG00000130733	6497	469
ENSG00000142444	4725	108
ENSG00000127616	118602	6322
ENSG00000266936	5095	0
ENSG00000276757	299	0
ENSG00000278643	186	0
ENSG00000130164	44359	354
ENSG00000284553	61	0
ENSG00000161888	24289	310
ENSG00000197256	33525	2210
ENSG00000130158	63230	1715
ENSG00000267082	12541	0
ENSG00000279807	508	0
ENSG00000273733	491	0
ENSG00000130173	4494	0
ENSG00000130167	30858	9
ENSG00000267174	23665	0
ENSG00000105514	24203	526
ENSG00000267576	2040	0
ENSG00000105518	3743	0
ENSG00000183401	10261	3109
ENSG00000105520	10313	1536
ENSG00000267277	6813	42
ENSG00000173928	2286	67
ENSG00000187266	7136	998
ENSG00000205517	35002	4418
ENSG00000202357	109	0
ENSG00000198003	15179	39
ENSG00000130175	15681	5362
ENSG00000196361	29721	37
ENSG00000267477	39459	1
ENSG00000161914	22413	1
ENSG00000274713	79	0
ENSG00000130159	23244	821
ENSG00000244080	284	0
ENSG00000213304	531	0
ENSG00000213303	396	0
ENSG00000130176	11557	90
ENSG00000130165	8090	514
ENSG00000198551	59788	941
ENSG00000102575	4349	0
ENSG00000249840	1890	0
ENSG00000197332	46816	891
ENSG00000267500	4514	0
ENSG00000214223	962	0
ENSG00000267343	5316	0
ENSG00000197933	17745	418
ENSG00000266922	4823	0
ENSG00000220949	3401	11
ENSG00000197044	17079	753
ENSG00000267646	2515	2
ENSG00000177599	11956	152
ENSG00000171295	20944	983
ENSG00000267089	1199	7
ENSG00000171291	35025	620
ENSG00000278897	2271	0
ENSG00000198429	26548	1529
ENSG00000196757	25706	0
ENSG00000267179	54216	94
ENSG00000267274	13423	0
ENSG00000197054	15581	50
ENSG00000219665	58659	0
ENSG00000286098	90466	30
ENSG00000252060	108	0
ENSG00000197647	21010	0
ENSG00000257355	35080	0
ENSG00000212497	109	0
ENSG00000257446	9157	0
ENSG00000223547	16835	0
ENSG00000252546	108	0
ENSG00000286132	37999	57
ENSG00000199444	102	0
ENSG00000214189	44973	0
ENSG00000132010	47513	0
ENSG00000237273	492	0
ENSG00000212576	118	0
ENSG00000213297	24615	8
ENSG00000242615	1517	0
ENSG00000257591	14645	0
ENSG00000196646	26808	306
ENSG00000234773	42753	229
ENSG00000197857	70202	1161
ENSG00000213293	412	0
ENSG00000234750	849	0
ENSG00000188868	16244	187
ENSG00000198342	19962	128
ENSG00000231361	123	0
ENSG00000268744	22086	92
ENSG00000248406	3942	0
ENSG00000196466	11256	0
ENSG00000268870	49134	624
ENSG00000180855	11316	0
ENSG00000269755	51714	227
ENSG00000234848	9771	0
ENSG00000242852	52671	0
ENSG00000196826	89916	119
ENSG00000236483	1432	0
ENSG00000232579	226	0
ENSG00000230321	1072	0
ENSG00000234003	1782	0
ENSG00000235686	135	0
ENSG00000249709	26170	0
ENSG00000269693	55256	101
ENSG00000269560	3206	0
ENSG00000230310	1048	0
ENSG00000213290	1535	0
ENSG00000188033	63999	443
ENSG00000173875	22923	0
ENSG00000178464	645	1653
ENSG00000269242	4567	63
ENSG00000104774	20232	1799
ENSG00000269590	4570	0
ENSG00000123154	9031	1
ENSG00000285589	13764	26
ENSG00000105583	1343	0
ENSG00000285583	945	0
ENSG00000095059	6164	0
ENSG00000268945	4587	99
ENSG00000283980	425	0
ENSG00000132004	8579	244
ENSG00000267791	317	0
ENSG00000105576	24818	3061
ENSG00000209702	70	0
ENSG00000267004	370	1
ENSG00000123144	4045	1405
ENSG00000198356	11185	664
ENSG00000039987	6757	24
ENSG00000095066	109738	4421
ENSG00000267212	563	0
ENSG00000263800	65	0
ENSG00000171223	1830	0
ENSG00000167815	4981	0
ENSG00000267062	5027	0
ENSG00000284491	11551	0
ENSG00000104889	7057	0
ENSG00000132026	9951	0
ENSG00000267424	7273	0
ENSG00000105613	41002	49
ENSG00000276181	68	0
ENSG00000105612	6258	422
ENSG00000267735	3120	4
ENSG00000105610	2780	2
ENSG00000105607	23048	323
ENSG00000240616	748	0
ENSG00000161860	20508	34
ENSG00000266721	85	8
ENSG00000179115	11559	910
ENSG00000266975	2775	0
ENSG00000179218	5912	4050
ENSG00000274417	57	0
ENSG00000267458	370	0
ENSG00000179262	7788	1785
ENSG00000179271	4105	418
ENSG00000179284	9604	91
ENSG00000008441	103189	5272
ENSG00000267417	850	0
ENSG00000267610	1583	0
ENSG00000279044	599	0
ENSG00000104903	4129	122
ENSG00000104907	12666	2055
ENSG00000160877	24286	870
ENSG00000266897	840	0
ENSG00000267512	1531	0
ENSG00000104915	6326	879
ENSG00000160888	4501	793
ENSG00000287296	662	0
ENSG00000267598	1123	0
ENSG00000213253	830	61
ENSG00000141837	426584	723
ENSG00000104957	31537	1912
ENSG00000037757	9761	713
ENSG00000267633	2001	0
ENSG00000104979	4318	1144
ENSG00000132003	36771	1401
ENSG00000267582	360	0
ENSG00000266770	258	0
ENSG00000267519	19049	460
ENSG00000284387	73	0
ENSG00000207808	78	0
ENSG00000207980	73	0
ENSG00000187556	18695	61
ENSG00000207613	110	0
ENSG00000207585	137	0
ENSG00000132016	24105	239
ENSG00000132024	24679	3028
ENSG00000132000	22206	134
ENSG00000132017	8958	1617
ENSG00000132005	45510	2031
ENSG00000275091	352	0
ENSG00000171136	3404	7
ENSG00000267670	703	0
ENSG00000104998	21457	375
ENSG00000187867	8714	82
ENSG00000228887	896	383
ENSG00000141854	2527	291
ENSG00000284081	119	0
ENSG00000188032	4252	23
ENSG00000141858	3186	1639
ENSG00000072062	26397	949
ENSG00000267783	432	0
ENSG00000105011	17102	652
ENSG00000267169	34122	37
ENSG00000072071	58445	288
ENSG00000240803	272	1
ENSG00000287254	2113	6
ENSG00000267723	39017	160
ENSG00000267406	1571	0
ENSG00000266913	64739	127
ENSG00000267147	10174	0
ENSG00000123146	28225	616
ENSG00000267379	6007	0
ENSG00000123136	10586	3094
ENSG00000123143	38815	5016
ENSG00000267474	966	0
ENSG00000160951	2889	11
ENSG00000123159	18390	3517
ENSG00000224543	222	0
ENSG00000132002	15002	450
ENSG00000099797	48896	3670
ENSG00000283822	98	0
ENSG00000099795	5989	729
ENSG00000187912	28952	147
ENSG00000243488	301	0
ENSG00000243066	300	0
ENSG00000131355	70911	991
ENSG00000269378	609	0
ENSG00000275432	203	0
ENSG00000160961	43946	674
ENSG00000127507	46169	165
ENSG00000127530	46117	43
ENSG00000256210	216	0
ENSG00000188269	11035	0
ENSG00000127515	8457	10
ENSG00000269552	913	0
ENSG00000172148	3645	3
ENSG00000185385	7930	30
ENSG00000269678	277	0
ENSG00000268834	6109	11
ENSG00000269787	907	0
ENSG00000198367	953	2
ENSG00000176923	1009	0
ENSG00000127529	960	2
ENSG00000105143	72957	80
ENSG00000160994	12551	0
ENSG00000105141	8814	18
ENSG00000094661	10760	12
ENSG00000105137	7585	158
ENSG00000105135	10803	461
ENSG00000268564	2015	1
ENSG00000267961	958	3
ENSG00000252661	104	0
ENSG00000074181	41958	2404
ENSG00000275711	68	0
ENSG00000269635	1283	16
ENSG00000105131	6517	61
ENSG00000141867	97027	5005
ENSG00000270802	290	22
ENSG00000273218	2350	96
ENSG00000105127	26414	1602
ENSG00000268189	2119	1
ENSG00000011243	39092	2876
ENSG00000279203	631	0
ENSG00000279716	1661	0
ENSG00000011451	29979	1165
ENSG00000269782	61	0
ENSG00000105122	12921	696
ENSG00000161031	30312	95
ENSG00000171954	43793	86
ENSG00000269765	1495	0
ENSG00000269516	20636	381
ENSG00000267135	287	0
ENSG00000225067	466	75
ENSG00000266951	1307	2
ENSG00000186526	15422	22
ENSG00000186529	21929	21
ENSG00000267241	5721	7
ENSG00000186204	24157	138
ENSG00000171942	1041	0
ENSG00000171936	4359	4
ENSG00000267594	19669	69
ENSG00000268673	10454	0
ENSG00000172519	13365	20
ENSG00000186723	11116	13
ENSG00000267235	2002	2
ENSG00000267308	8814	2
ENSG00000214049	8123	7
ENSG00000273782	75	0
ENSG00000267453	12912	20
ENSG00000273330	186	0
ENSG00000186115	20055	18
ENSG00000267218	939	11
ENSG00000279717	2679	6
ENSG00000267056	1243	5
ENSG00000171903	22501	95
ENSG00000176231	6052	2
ENSG00000267392	19186	10
ENSG00000205396	12176	5
ENSG00000280412	572	0
ENSG00000167459	10973	1
ENSG00000267609	1762	0
ENSG00000277766	1447	0
ENSG00000267450	761	3
ENSG00000267517	576	1
ENSG00000167460	35982	2983
ENSG00000279198	3103	0
ENSG00000267373	494	2
ENSG00000167461	22346	86
ENSG00000269243	16232	0
ENSG00000196684	24548	1315
ENSG00000141977	12158	25
ENSG00000105058	6667	282
ENSG00000267033	3183	0
ENSG00000275901	254	0
ENSG00000287961	659	0
ENSG00000072958	48330	431
ENSG00000267275	41156	109
ENSG00000127528	3860	113
ENSG00000277825	721	14
ENSG00000127527	116847	1215
ENSG00000280332	1999	0
ENSG00000240418	893	0
ENSG00000267703	2639	0
ENSG00000269058	17107	0
ENSG00000141979	149138	34
ENSG00000105072	24959	0
ENSG00000085872	24544	0
ENSG00000240106	297	0
ENSG00000269399	2069	0
ENSG00000127526	22585	0
ENSG00000268309	556	0
ENSG00000269085	780	0
ENSG00000279529	2717	0
ENSG00000105085	54156	0
ENSG00000268790	82474	0
ENSG00000279748	2505	0
ENSG00000269578	1081	0
ENSG00000279977	1830	0
ENSG00000268087	26121	0
ENSG00000269427	13200	0
ENSG00000214046	29692	1
ENSG00000269044	1473	0
ENSG00000267904	702	0
ENSG00000072954	28885	151
ENSG00000269419	118	0
ENSG00000188039	97989	170
ENSG00000269799	289	0
ENSG00000127511	50954	1952
ENSG00000268743	2449	0
ENSG00000127533	3608	82
ENSG00000160111	133869	867
ENSG00000264250	262	0
ENSG00000263595	295	0
ENSG00000268985	4272	0
ENSG00000131351	25897	1579
ENSG00000268289	3094	0
ENSG00000099331	138757	29345
ENSG00000269066	3890	0
ENSG00000268056	15464	0
ENSG00000269836	966	0
ENSG00000269480	873	0
ENSG00000053501	4484	1068
ENSG00000099330	3007	1400
ENSG00000160113	14058	4127
ENSG00000269095	19509	46
ENSG00000130307	33616	144
ENSG00000105393	13874	0
ENSG00000269307	15549	0
ENSG00000160117	6002	112
ENSG00000127220	18106	355
ENSG00000130312	14235	0
ENSG00000269815	500	0
ENSG00000130311	13781	1204
ENSG00000074855	11633	3248
ENSG00000130299	7812	945
ENSG00000130300	25893	2260
ENSG00000269350	1822	0
ENSG00000269720	3650	1764
ENSG00000130303	2692	4034
ENSG00000282851	13639	0
ENSG00000141971	28003	5027
ENSG00000269481	8068	0
ENSG00000254503	1258	0
ENSG00000269053	470	0
ENSG00000188051	13160	70
ENSG00000269035	24194	106
ENSG00000269736	759	0
ENSG00000171773	5502	7
ENSG00000130304	37400	2478
ENSG00000269439	22900	367
ENSG00000130313	9653	5139
ENSG00000269161	2236	0
ENSG00000167483	30539	534
ENSG00000130309	27514	4067
ENSG00000243771	477	1
ENSG00000130477	87038	258
ENSG00000269752	709	0
ENSG00000279300	892	0
ENSG00000130479	15272	4005
ENSG00000268112	6674	0
ENSG00000130475	40851	593
ENSG00000179913	18749	229
ENSG00000248099	5063	57
ENSG00000105639	23292	1030
ENSG00000105640	4244	6341
ENSG00000207166	133	0
ENSG00000279617	433	3
ENSG00000105641	23230	89
ENSG00000007080	10977	2681
ENSG00000105642	48788	345
ENSG00000252591	93	0
ENSG00000105643	12971	5866
ENSG00000279172	442	0
ENSG00000273654	9697	322
ENSG00000268623	729	10
ENSG00000243455	454	216
ENSG00000096996	39950	704
ENSG00000099308	53900	1702
ENSG00000269145	7170	0
ENSG00000268173	24960	49
ENSG00000105647	17370	0
ENSG00000216490	4956	0
ENSG00000254858	3731	487
ENSG00000105649	7259	312
ENSG00000268650	15751	23
ENSG00000285188	47459	8
ENSG00000105650	39549	0
ENSG00000284797	5470	0
ENSG00000130518	17413	2262
ENSG00000130522	1929	3325
ENSG00000267959	85	9
ENSG00000241464	153	63
ENSG00000130520	16877	1951
ENSG00000239821	298	2
ENSG00000130517	29353	942
ENSG00000130513	14446	160
ENSG00000264175	73	0
ENSG00000175489	6486	36
ENSG00000130511	15699	4429
ENSG00000105655	3780	3987
ENSG00000268199	2179	123
ENSG00000105656	79454	2900
ENSG00000279262	528	0
ENSG00000280121	531	0
ENSG00000268938	1020	1
ENSG00000105701	12327	9673
ENSG00000269191	3281	0
ENSG00000105700	11626	878
ENSG00000268030	3786	0
ENSG00000268983	870	0
ENSG00000221983	5821	21
ENSG00000006016	35522	142
ENSG00000006015	3652	0
ENSG00000105696	13610	16
ENSG00000263490	263	1
ENSG00000167487	34697	510
ENSG00000105662	98656	7912
ENSG00000105664	8533	2693
ENSG00000005007	36272	3641
ENSG00000223802	28183	0
ENSG00000130283	27614	0
ENSG00000269694	1697	0
ENSG00000105669	19874	5143
ENSG00000268193	27385	2
ENSG00000105671	9485	0
ENSG00000051128	12061	1268
ENSG00000269019	7218	8
ENSG00000241172	302	1
ENSG00000064607	43136	3919
ENSG00000105676	26737	1583
ENSG00000181035	49037	1189
ENSG00000064545	19345	2222
ENSG00000213999	46565	0
ENSG00000064489	46590	0
ENSG00000254901	15689	3
ENSG00000064490	9641	1246
ENSG00000184162	2006	290
ENSG00000130287	40276	90
ENSG00000252973	93	0
ENSG00000267629	18622	14
ENSG00000187664	8049	0
ENSG00000280282	504	0
ENSG00000213996	9028	0
ENSG00000105705	44492	3134
ENSG00000129933	37926	5993
ENSG00000167491	123106	5761
ENSG00000267234	625	0
ENSG00000207821	96	0
ENSG00000178093	3131	186
ENSG00000186010	13319	6
ENSG00000258674	19850	2
ENSG00000250067	8721	409
ENSG00000160161	8412	201
ENSG00000105717	56987	558
ENSG00000267178	325	0
ENSG00000259242	2311	0
ENSG00000064547	5276	1310
ENSG00000089639	14182	1823
ENSG00000105726	18479	13947
ENSG00000181896	14714	741
ENSG00000271283	207	18
ENSG00000270402	1501	25
ENSG00000105708	22641	994
ENSG00000275540	9244	43
ENSG00000286080	5350	0
ENSG00000271499	1927	0
ENSG00000266904	19058	84
ENSG00000287533	16859	0
ENSG00000267581	60679	0
ENSG00000267693	259	0
ENSG00000267419	59472	502
ENSG00000081665	35913	0
ENSG00000267481	1777	0
ENSG00000270325	553	2
ENSG00000256771	28793	538
ENSG00000270270	577	0
ENSG00000267565	3415	107
ENSG00000184635	62552	1479
ENSG00000273791	879	0
ENSG00000274800	1421	6
ENSG00000197124	42448	2429
ENSG00000268070	889	0
